FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,len,subdomain,longest_word,sld,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Fwd IAT Mean,Bwd IAT Mean,Flow IAT Mean,Flow Packets/s,Flow Bytes/s
10,0,0,8,0,1.5,2,3,3,2.6666666666666665,4,0,3702,6624,209,2,2,64.0,96.0,32.0,48.0,9569.37799,9569.37799,3.0,47.0,69.66666667,19138.75598,765550.2392
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,48783,2,2,150.0,598.0,75.0,299.0,40.99788861,40.99788861,4.0,4.0,16261.0,81.99577722,15333.21034
20,0,0,18,0,2.817037085628148,2,2,16,9.5,17,0,517,1114,142833,200,0,88000.0,0.0,440.0,0.0,1400.2366399921589,0.0,717.7537688442208,0.0,717.7537688442208,1400.2366399921589,616104.1215965499
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30569,1,1,70.0,152.0,70.0,152.0,32.71287906,32.71287906,0.0,0.0,30569.0,65.42575812,7262.259151
10,0,0,9,0,2.4063042189065182,1,2,6,4.5,7,0,4058,7176,38,2,0,1942.0,0.0,971.0,0.0,52631.57894736842,0.0,38.0,0.0,38.0,52631.57894736842,51105263.15789473
15,0,0,14,0,2.9528822923277263,1,2,11,7.0,12,0,4946,4456,106451945,4,4,180.0,276.0,45.0,69.0,0.03757564,0.03757564,35500000.0,35500000.0,15200000.0,0.075151281,4.283623
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,44,2,0,520.0,0.0,260.0,0.0,45454.545454545456,0.0,44.0,0.0,44.0,45454.545454545456,11818181.818181818
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,104444944,2,2,126.0,220.0,63.0,110.0,0.019148845,0.019148845,104000000.0,104000000.0,34800000.0,0.038297689,3.312750113
20,0,0,17,0,3.2587885564709085,3,2,16,9.5,17,0,5624,9798,197,2,2,94.0,126.0,47.0,63.0,10152.28426,10152.28426,48.0,3.0,65.66666667,20304.56853,1116751.269
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,212,2,2,90.0,166.0,45.0,83.0,9433.962264,9433.962264,48.0,49.0,70.66666667,18867.92453,1207547.17
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,273,2,0,2944.0,0.0,1472.0,0.0,7326.007326007325,0.0,273.0,0.0,273.0,7326.007326007325,10783882.783882784
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,47,2,0,2926.0,0.0,1463.0,0.0,42553.191489361714,0.0,47.0,0.0,47.0,42553.191489361714,62255319.14893618
20,3,0,18,0,2.952819531114783,2,3,12,6.0,16,1,1669,1334,172,2,2,96.0,180.0,48.0,90.0,11627.90698,11627.90698,3.0,4.0,57.33333333,23255.81395,1604651.163
15,0,11,0,3,3.625,1,1,15,15.0,16,0,11,151,42857895,2,2,100.0,116.0,50.0,58.0,0.046665848,0.046665848,41500000.0,42800000.0,14300000.0,0.093331695,5.03991155
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,3,2,0,2786.0,0.0,1393.0,0.0,666666.6666666665,0.0,3.0,0.0,3.0,666666.6666666665,928666666.6666666
14,0,0,13,0,2.7813014714884523,1,2,10,6.5,11,0,3582,6990,25477168,3,3,177.0,461.0,59.0,153.6666667,0.117752491,0.117752491,12700000.0,12700000.0,5095433.6,0.235504982,25.04202979
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,133664,2,2,70.0,260.0,35.0,130.0,14.96289203,14.96289203,3.0,3.0,44554.66667,29.92578406,2468.877185
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,206713,1,1,52.0,108.0,52.0,108.0,4.837625113,4.837625113,0.0,0.0,206713.0,9.675250226,774.0200181
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,196,2,2,64.0,96.0,32.0,48.0,10204.08163,10204.08163,49.0,49.0,65.33333333,20408.16327,816326.5306
18,3,0,15,0,2.85613135588728,3,3,10,5.333333333333333,14,1,2556,4606,48,2,0,1448.0,0.0,724.0,0.0,41666.66666666666,0.0,48.0,0.0,48.0,41666.66666666666,30166666.666666664
16,3,0,13,0,2.114246535182279,3,4,6,3.25,10,1,3634,6520,201,2,2,82.0,280.0,41.0,140.0,9950.248756,9950.248756,1.0,49.0,67.0,19900.49751,1800995.025
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,180,2,2,76.0,108.0,38.0,54.0,11111.11111,11111.11111,1.0,48.0,60.0,22222.22222,1022222.222
14,3,0,11,1,2.7126753349281376,2,3,7,4.0,11,1,3270,3315,201,2,2,72.0,146.0,36.0,73.0,9950.248756,9950.248756,4.0,4.0,67.0,19900.49751,1084577.114
10,0,0,9,0,2.4063042189065182,1,2,6,4.5,7,0,782,1584,50508,1,1,58.0,114.0,58.0,114.0,19.79884375,19.79884375,0.0,0.0,50508.0,39.5976875,3405.401125
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,77202,2,2,92.0,296.0,46.0,148.0,25.90606461,25.90606461,2.0,49.0,25734.0,51.81212922,5025.776534
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,92579,158,0,69232.0,0.0,438.17721518987344,0.0,1706.6505362987286,0.0,589.6751592356687,0.0,589.6751592356687,1706.6505362987286,747815.3792976809
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,87250,4,2,160.0,278.0,40.0,139.0,45.84527221,22.9226361,11073.0,3.0,17450.0,68.76790831,5020.057307
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,1,2,0,1908.0,0.0,954.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,1908000000.0
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,31071,2,2,82.0,138.0,41.0,69.0,64.36870394,64.36870394,4.0,3.0,10357.0,128.7374079,7080.557433
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,176,2,2,90.0,122.0,45.0,61.0,11363.63636,11363.63636,4.0,3.0,58.66666667,22727.27273,1204545.455
19,3,0,16,0,2.875,3,3,12,5.666666666666667,16,1,5797,10170,30387,1,1,42.0,90.0,42.0,90.0,32.90880969,32.90880969,0.0,0.0,30387.0,65.81761938,4343.962879
16,0,0,15,0,3.2619443552071625,1,2,12,7.5,13,0,698,6225,110902,174,0,76272.0,0.0,438.3448275862069,0.0,1568.952769111468,0.0,641.0520231213875,0.0,641.0520231213875,1568.952769111468,687742.3310670683
15,3,0,13,0,2.5308571531099555,2,3,7,4.333333333333333,11,1,1814,3209,291,2,2,70.0,302.0,35.0,151.0,6872.852234,6872.852234,1.0,1.0,97.0,13745.70447,1278350.515
16,0,0,15,0,2.9100518917561,1,2,13,7.5,14,0,3796,6814,139353,2,2,102.0,438.0,51.0,219.0,14.35204122,14.35204122,3.0,4.0,46451.0,28.70408244,3875.051129
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30766,2,2,76.0,172.0,38.0,86.0,65.00682572,65.00682572,3.0,3.0,10255.33333,130.0136514,8060.846389
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,250,2,2,82.0,402.0,41.0,201.0,8000.0,8000.0,3.0,48.0,83.33333333,16000.0,1936000.0
14,0,0,13,0,2.59948328967027,1,2,10,6.5,11,0,2203,3971,31128,2,2,66.0,164.0,33.0,82.0,64.25083526,64.25083526,1.0,48.0,10376.0,128.5016705,7388.846055
24,3,0,22,0,3.230342939926647,2,3,16,7.333333333333333,20,1,5601,456,311623,2,2,68.0,218.0,34.0,109.0,6.418011507,6.418011507,48.0,49.0,103874.3333,12.83602301,917.7756456
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,30631,1,1,44.0,108.0,44.0,108.0,32.64666514,32.64666514,0.0,0.0,30631.0,65.29333029,4962.293102
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,353,2,2,70.0,456.0,35.0,228.0,5665.72238,5665.72238,49.0,79.0,117.6666667,11331.44476,1490084.986
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,170,2,2,64.0,96.0,32.0,48.0,11764.70588,11764.70588,4.0,49.0,56.66666667,23529.41176,941176.4706
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,165,2,2,86.0,164.0,43.0,82.0,12121.21212,12121.21212,3.0,3.0,55.0,24242.42424,1515151.515
27,10,0,10,11,2.53540099905349,6,6,7,3.6666666666666665,14,1,2,38,7,2,0,82.0,0.0,41.0,0.0,285714.2857142857,0.0,7.0,0.0,7.0,285714.2857142857,11714285.714285716
25,8,0,10,9,2.78621562566106,6,6,7,3.333333333333333,12,1,2,38,88977,1,1,48.0,96.0,48.0,96.0,11.23885948,11.23885948,0.0,0.0,88977.0,22.47771896,1618.395765
26,3,0,23,0,2.8922589598767168,3,4,15,5.75,19,1,731,1503,247475,1,1,40.0,151.0,40.0,151.0,4.040812203,4.040812203,0.0,0.0,247475.0,8.081624407,771.7951308
20,3,0,18,0,3.096736350461293,2,3,13,6.0,17,1,485,5824,101048,2,2,70.0,186.0,35.0,93.0,19.79257383,19.79257383,4.0,3.0,33682.66667,39.58514765,2533.44945
32,0,32,0,0,2.7351318897194044,0,1,32,32.0,33,0,14,162,94789,1,1,44.0,133.0,44.0,133.0,10.54974733,10.54974733,0.0,0.0,94789.0,21.09949467,1867.305278
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,482,1,1,46.0,133.0,46.0,133.0,2074.688797,2074.688797,0.0,0.0,482.0,4149.377593,371369.2946
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,184,2,2,98.0,130.0,49.0,65.0,10869.56522,10869.56522,49.0,3.0,61.33333333,21739.13043,1239130.435
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,237,2,2,132.0,388.0,66.0,194.0,8438.818565,8438.818565,3.0,48.0,79.0,16877.63713,2194092.827
16,0,0,15,0,2.530423201028168,1,2,12,7.5,13,0,4768,8234,71244,1,1,53.0,147.0,53.0,147.0,14.03626972,14.03626972,0.0,0.0,71244.0,28.07253944,2807.253944
17,0,0,16,0,3.106829570482062,1,2,13,8.0,14,0,4769,5456,28026,200,0,88000.0,0.0,440.0,0.0,7136.230642974381,0.0,140.83417085427146,0.0,140.83417085427146,7136.230642974381,3139941.482908728
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,238,2,0,1176.0,0.0,588.0,0.0,8403.361344537814,0.0,238.0,0.0,238.0,8403.361344537814,4941176.470588235
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,43330,1,1,55.0,118.0,55.0,118.0,23.07869836,23.07869836,0.0,0.0,43330.0,46.15739672,3992.614817
12,3,0,10,0,2.0306390622295662,2,3,4,3.333333333333333,8,1,545,1176,30570,1,1,55.0,120.0,55.0,120.0,32.71180896,32.71180896,0.0,0.0,30570.0,65.42361793,5724.566569
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,38276,200,0,87280.0,0.0,436.4,0.0,5225.206395652629,0.0,192.34170854271355,0.0,192.34170854271355,5225.206395652629,2280280.071062807
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,47488,200,0,88000.0,0.0,440.0,0.0,4211.590296495957,0.0,238.6331658291457,0.0,238.6331658291457,4211.590296495957,1853099.730458221
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,47265,2,2,86.0,302.0,43.0,151.0,42.31460912,42.31460912,4.0,48.0,15755.0,84.62921824,8209.034169
19,3,0,16,0,3.077819531114783,3,3,12,5.666666666666667,16,1,5498,5092,48298,2,2,66.0,162.0,33.0,81.0,41.40958218,41.40958218,49.0,3.0,16099.33333,82.81916435,4720.692368
2,0,2,0,0,1.0566416671474377,0,1,2,2.0,3,0,11,150,30785,1,1,56.0,72.0,56.0,72.0,32.48335228,32.48335228,0.0,0.0,30785.0,64.96670456,4157.869092
10,0,0,9,0,1.8208020839342969,1,2,5,4.5,6,0,840,1666,332,2,2,88.0,164.0,44.0,82.0,6024.096386,6024.096386,4.0,3.0,110.6666667,12048.19277,759036.1446
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,1,2,0,2166.0,0.0,1083.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,2166000000.0
14,0,0,13,0,2.7126753349281376,1,2,10,6.5,11,0,4915,852,166059,200,0,88000.0,0.0,440.0,0.0,1204.3912103529467,0.0,834.4673366834171,0.0,834.4673366834171,1204.3912103529467,529932.1325552965
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,158195,2,2,72.0,178.0,36.0,89.0,12.64262461,12.64262461,1.0,3.0,52731.66667,25.28524922,1580.328076
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,198,2,2,94.0,196.0,47.0,98.0,10101.0101,10101.0101,4.0,3.0,66.0,20202.0202,1464646.465
23,0,0,22,0,3.3680873150348205,1,2,19,11.0,20,0,4061,7179,48243,2,2,70.0,200.0,35.0,100.0,41.45679166,41.45679166,4.0,4.0,16081.0,82.91358332,5596.666874
13,0,0,11,0,2.4063042189065182,2,3,6,3.6666666666666665,7,0,5618,3525,66088,1,1,42.0,58.0,42.0,58.0,15.13134003,15.13134003,0.0,0.0,66088.0,30.26268006,1513.134003
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,32544,1,1,52.0,124.0,52.0,124.0,30.72763029,30.72763029,0.0,0.0,32544.0,61.45526057,5408.06293
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,47580,2,2,86.0,214.0,43.0,107.0,42.03446826,42.03446826,4.0,3.0,15860.0,84.06893653,6305.17024
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30496,1,1,37.0,69.0,37.0,69.0,32.79118573,32.79118573,0.0,0.0,30496.0,65.58237146,3475.865687
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,180,2,2,76.0,108.0,38.0,54.0,11111.11111,11111.11111,3.0,3.0,60.0,22222.22222,1022222.222
21,3,0,18,0,2.9100518917561,3,4,10,4.5,14,1,4339,7664,205,2,2,92.0,316.0,46.0,158.0,9756.097561,9756.097561,3.0,49.0,68.33333333,19512.19512,1990243.902
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,180,2,2,76.0,140.0,38.0,70.0,11111.11111,11111.11111,3.0,48.0,60.0,22222.22222,1200000.0
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,31566,2,2,62.0,168.0,31.0,84.0,63.35931065,63.35931065,4.0,184.0,10522.0,126.7186213,7286.320725
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,162,2,2,98.0,130.0,49.0,65.0,12345.67901,12345.67901,3.0,3.0,54.0,24691.35802,1407407.407
10,0,0,8,0,1.8575424759098893,2,3,4,2.6666666666666665,5,0,1185,4401,216,2,2,58.0,186.0,29.0,93.0,9259.259259,9259.259259,3.0,48.0,72.0,18518.51852,1129629.63
18,3,0,16,0,3.062772055757053,2,3,11,5.333333333333333,15,1,3459,2773,45,2,0,2590.0,0.0,1295.0,0.0,44444.444444444445,0.0,45.0,0.0,45.0,44444.444444444445,57555555.55555555
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,209,2,2,46.0,46.0,23.0,23.0,9569.37799,9569.37799,4.0,4.0,69.66666667,19138.75598,440191.3876
15,0,0,14,0,2.723308333814104,1,2,11,7.0,12,0,5893,10016,190,2,2,92.0,220.0,46.0,110.0,10526.31579,10526.31579,48.0,3.0,63.33333333,21052.63158,1642105.263
16,3,0,14,0,2.4937343753004817,2,3,8,4.666666666666667,12,1,3017,3171,1932,1,1,43.0,87.0,43.0,87.0,517.5983437,517.5983437,0.0,0.0,1932.0,1035.196687,67287.78468
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,65296,1,1,51.0,179.0,51.0,179.0,15.31487381,15.31487381,0.0,0.0,65296.0,30.62974761,3522.420975
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,177,2,2,88.0,166.0,44.0,83.0,11299.43503,11299.43503,3.0,3.0,59.0,22598.87006,1435028.249
16,0,0,14,0,3.0500299319638184,2,2,12,7.5,13,0,727,1493,30499,1,1,45.0,141.0,45.0,141.0,32.78796026,32.78796026,0.0,0.0,30499.0,65.57592052,6098.560609
15,0,0,14,0,2.6195489589943928,1,2,11,7.0,12,0,5804,10210,26941,158,0,69232.0,0.0,438.17721518987344,0.0,5864.667235811588,0.0,171.5987261146497,0.0,171.5987261146497,5864.667235811588,2569763.5574032143
9,0,0,8,0,2.15413541726763,1,2,5,4.0,6,0,1458,2548,103935539,2,2,98.0,294.0,49.0,147.0,0.019242696,0.019242696,104000000.0,104000000.0,34600000.0,0.038485392,3.771568453
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,4,2,0,294.0,0.0,147.0,0.0,500000.0,0.0,4.0,0.0,4.0,500000.0,73500000.0
16,0,0,13,2,2.742337624271511,1,2,12,7.5,13,0,5335,9275,30532,178,0,77888.0,0.0,437.5730337078652,0.0,5829.948906065767,0.0,172.4971751412431,0.0,172.4971751412431,5829.948906065767,2551028.429189048
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,141385,4,2,176.0,210.0,44.0,105.0,28.29154436,14.14577218,30021.0,1.0,28277.0,42.43731655,2730.134031
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,95820,1,1,55.0,105.0,55.0,105.0,10.43623461,10.43623461,0.0,0.0,95820.0,20.87246921,1669.797537
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,30847,1,1,55.0,115.0,55.0,115.0,32.41806334,32.41806334,0.0,0.0,30847.0,64.83612669,5511.070769
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,23260,1,1,52.0,68.0,52.0,68.0,42.99226139,42.99226139,0.0,0.0,23260.0,85.98452279,5159.071367
10,0,0,9,0,2.375,1,2,7,4.5,8,0,1623,7838,487,1,1,53.0,113.0,53.0,113.0,2053.38809,2053.38809,0.0,0.0,487.0,4106.776181,340862.423
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,31883,1,1,50.0,132.0,50.0,132.0,31.3646771,31.3646771,0.0,0.0,31883.0,62.7293542,5708.371232
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,30756,2,2,76.0,160.0,38.0,80.0,65.02796202,65.02796202,4.0,48.0,10252.0,130.055924,7673.299519
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,20376,2,2,94.0,316.0,47.0,158.0,98.1546917942678,98.1546917942678,5.0,1.0,6792.0,196.3093835885356,20121.711817824893
12,0,0,11,0,2.595488890170944,1,2,8,5.5,9,0,1118,225,70981,1,1,39.0,233.0,39.0,233.0,14.08827714,14.08827714,0.0,0.0,70981.0,28.17655429,3832.011383
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,23343,1,1,94.0,222.0,94.0,222.0,42.83939511,42.83939511,0.0,0.0,23343.0,85.67879022,13537.24885
13,0,0,12,0,2.59948328967027,1,2,10,6.0,11,0,5336,10437,218,2,0,2800.0,0.0,1400.0,0.0,9174.311926605504,0.0,218.0,0.0,218.0,9174.311926605504,12844036.697247704
20,3,0,18,0,2.9056390622295662,2,3,12,6.0,16,1,1601,8145,354,2,2,68.0,132.0,34.0,66.0,5649.717514,5649.717514,3.0,3.0,118.0,11299.43503,564971.7514
15,3,0,13,0,2.5308571531099555,2,3,7,4.333333333333333,11,1,3909,6974,521577,2,2,56.0,204.0,28.0,102.0,3.834524912,3.834524912,4.0,4.0,173859.0,7.669049824,498.4882386
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,49,2,0,152.0,0.0,76.0,0.0,40816.32653061225,0.0,49.0,0.0,49.0,40816.32653061225,3102040.8163265307
14,0,0,12,0,3.1195489589943928,2,2,11,6.5,12,0,5059,8682,437195,2,2,72.0,234.0,36.0,117.0,4.574617734,4.574617734,0.0,4.0,145731.6667,9.149235467,699.9165132
25,8,0,10,9,2.556641667147437,6,6,7,3.333333333333333,12,1,2,38,164,2,2,88.0,120.0,44.0,60.0,12195.12195,12195.12195,4.0,48.0,54.66666667,24390.2439,1268292.683
13,3,0,10,0,1.7270345757403085,3,4,3,2.5,7,1,5174,8877,23970,2,2,62.0,230.0,31.0,115.0,83.43763037,83.43763037,49.0,3.0,7990.0,166.8752607,12181.89403
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,197,2,2,162.0,258.0,81.0,129.0,10152.28426,10152.28426,4.0,48.0,65.66666667,20304.56853,2131979.695
15,3,0,11,1,2.619548958994393,3,3,8,4.333333333333333,12,1,1219,3017,25640,150,0,65424.0,0.0,436.16,0.0,5850.234009360373,0.0,172.08053691275168,0.0,172.08053691275168,5850.234009360373,2551638.065522621
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,37838055,2,2,111.0,269.0,55.5,134.5,0.052856839,0.052856839,37700000.0,37800000.0,12600000.0,0.105713679,10.0427995
11,0,0,10,0,2.8177111123931664,1,2,8,5.0,9,0,3278,1203,84923,1,1,54.0,70.0,54.0,70.0,11.77537298,11.77537298,0.0,0.0,84923.0,23.55074597,1460.14625
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,1,2,0,2118.0,0.0,1059.0,0.0,2000000.0,0.0,1.0,0.0,1.0,2000000.0,2118000000.0
10,0,0,9,0,2.0306390622295662,1,2,7,4.5,8,0,5714,479,234,2,0,794.0,0.0,397.0,0.0,8547.008547008547,0.0,234.0,0.0,234.0,8547.008547008547,3393162.393162393
12,0,0,11,0,2.373266667948722,1,2,8,5.5,9,0,1878,3357,54520,1,1,39.0,154.0,39.0,154.0,18.34189288,18.34189288,0.0,0.0,54520.0,36.68378577,3539.985326
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,187,2,2,84.0,116.0,42.0,58.0,10695.18717,10695.18717,3.0,3.0,62.33333333,21390.37433,1069518.717
15,0,0,14,0,3.1195489589943928,1,2,11,7.0,12,0,3474,6113,305,2,2,82.0,176.0,41.0,88.0,6557.377049,6557.377049,1.0,1.0,101.6666667,13114.7541,845901.6393
8,0,0,7,0,2.15413541726763,1,2,5,3.5,6,0,4576,2526,49,2,0,846.0,0.0,423.0,0.0,40816.32653061225,0.0,49.0,0.0,49.0,40816.32653061225,17265306.12244898
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,219292,200,0,88000.0,0.0,440.0,0.0,912.0259744997536,0.0,1101.969849246232,0.0,1101.969849246232,912.0259744997536,401291.4287798917
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,31029,2,2,90.0,210.0,45.0,105.0,64.45583164,64.45583164,48.0,3.0,10343.0,128.9116633,9668.374746
8,0,0,4,3,2.15413541726763,1,2,5,3.5,6,0,56,239,60525,158,0,69232.0,0.0,438.17721518987344,0.0,2610.4915324246176,0.0,385.5095541401274,0.0,385.5095541401274,2610.4915324246176,1143857.9099545642
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,13673458,2,2,124.0,251.0,62.0,125.5,0.146268779,0.146268779,13700000.0,13500000.0,4557819.333,0.292537557,27.42539598
13,0,0,12,0,2.789735285398626,1,2,9,6.0,10,0,1866,3968,262,2,2,68.0,482.0,34.0,241.0,7633.587786,7633.587786,2.0,4.0,87.33333333,15267.17557,2099236.641
18,0,0,17,0,3.077819531114783,1,2,15,8.5,16,0,1428,1437,47889,1,1,55.0,119.0,55.0,119.0,20.88162208,20.88162208,0.0,0.0,47889.0,41.76324417,3633.402243
19,3,0,16,0,2.4937343753004817,3,4,8,4.0,12,1,3631,6512,8,2,0,772.0,0.0,386.0,0.0,250000.0,0.0,8.0,0.0,8.0,250000.0,96500000.0
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,293,2,2,66.0,98.0,33.0,49.0,6825.938567,6825.938567,4.0,4.0,97.66666667,13651.87713,559726.9625
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,23706,2,2,76.0,180.0,38.0,90.0,84.36682696,84.36682696,3.0,3.0,7902.0,168.7336539,10798.95385
27,10,0,10,11,2.5704170701729945,6,6,7,3.6666666666666665,14,1,2,38,25214,2,2,64.0,276.0,32.0,138.0,79.32101214,79.32101214,4.0,3.0,8404.666667,158.6420243,13484.57206
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,24414,150,0,65424.0,0.0,436.16,0.0,6144.015728680265,0.0,163.85234899328873,0.0,163.85234899328873,6144.015728680265,2679773.9002211844
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,62280,2,2,94.0,350.0,47.0,175.0,32.11303789,32.11303789,48.0,48.0,20760.0,64.22607579,7129.094412
9,0,0,8,0,1.8208020839342969,1,2,5,4.0,6,0,5267,5016,23745,1,1,50.0,149.0,50.0,149.0,42.11412929,42.11412929,0.0,0.0,23745.0,84.22825858,8380.711729
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,48405,2,2,88.0,120.0,44.0,60.0,41.31804566,41.31804566,1.0,3.0,16135.0,82.63609131,4297.076748
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,118779,1,1,41.0,92.0,41.0,92.0,8.418996624,8.418996624,0.0,0.0,118779.0,16.83799325,1119.726551
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,12,2,0,794.0,0.0,397.0,0.0,166666.66666666663,0.0,12.0,0.0,12.0,166666.66666666663,66166666.66666666
27,10,0,10,11,2.767194748898957,6,6,7,3.6666666666666665,14,1,2,38,114364,4,2,180.0,154.0,45.0,77.0,34.97604141,17.48802071,32231.66667,3.0,22872.8,52.46406212,2920.499458
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,13,2,0,2816.0,0.0,1408.0,0.0,153846.15384615384,0.0,13.0,0.0,13.0,153846.15384615384,216615384.61538464
26,9,0,10,10,2.742337624271511,6,6,7,3.5,13,1,2,38,329,2,2,102.0,224.0,51.0,112.0,6079.027356,6079.027356,3.0,183.0,109.6666667,12158.05471,990881.459
16,0,0,15,0,2.8961837781176647,1,2,12,7.5,13,0,3783,4729,265,2,2,46.0,46.0,23.0,23.0,7547.169811,7547.169811,1.0,13.0,88.33333333,15094.33962,347169.8113
24,7,0,10,8,2.054028744215725,6,6,7,3.1666666666666665,11,1,4,62,718,1,1,45.0,240.0,45.0,240.0,1392.75766,1392.75766,0.0,0.0,718.0,2785.51532,396935.9331
